gsc_col-xs-12 src,assured,photoNumber,imageTransition src,views,imageTransition src 2,model_year,company,model,variant,distance_covered,type,gear,price,fixedpriceText,emitextCard,emitextCard 2,emitextCard 3,place
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,31,https://stimg.cardekho.com/pwa/img/spacer3x2.png,160,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Hyundai,i20,,"97,864 kms",Diesel,manual,"4,90,000",,EMI,@,"? 14,754",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,13,https://stimg.cardekho.com/pwa/img/spacer3x2.png,131,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2013,Maruti,Swift,Dzire,"96,027 kms",Diesel,manual,"3,00,000",,,,,Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,15,https://stimg.cardekho.com/pwa/img/spacer3x2.png,20,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2012,Maruti,Swift,,"65,584 kms",Diesel,manual,"2,40,000",Fixed Price,,,,Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,31,https://stimg.cardekho.com/pwa/img/spacer3x2.png,59,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Maruti,Ignis,,"16,091 kms",Petrol,manual,"4,90,000",,EMI,@,"? 11,722",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,13,https://stimg.cardekho.com/pwa/img/spacer3x2.png,23,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2014,Maruti,Ciaz,,"78,044 kms",Diesel,manual,"4,40,000",,EMI,@,"? 35,277",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,14,https://stimg.cardekho.com/pwa/img/spacer3x2.png,24,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Maruti,Alto,800,"20,100 kms",Petrol,manual,"2,66,000",,EMI,@,"? 8,009",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,13,https://stimg.cardekho.com/pwa/img/spacer3x2.png,62,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2021,Maruti,S-Presso,,"6,596 kms",Petrol,automatic,"5,07,500",Fixed Price,EMI,@,"? 10,276",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,20,https://stimg.cardekho.com/pwa/img/spacer3x2.png,51,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Volkswagen,Polo,,"50,099 kms",Petrol,manual,"4,85,000",,EMI,@,"? 11,603",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,14,https://stimg.cardekho.com/pwa/img/spacer3x2.png,31,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Hyundai,EON,,"16,601 kms",Petrol,manual,"2,77,500",Fixed Price,EMI,@,"? 8,356",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,14,https://stimg.cardekho.com/pwa/img/spacer3x2.png,8,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2019,Renault,KWID,,"19,616 kms",Petrol,manual,"3,41,500",,EMI,@,"? 6,915",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,24,https://stimg.cardekho.com/pwa/img/spacer3x2.png,1,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Maruti,Swift,,"1,28,871 kms",Petrol,manual,"3,93,500",Fixed Price,EMI,@,"? 16,754",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,32,https://stimg.cardekho.com/pwa/img/spacer3x2.png,16,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Maruti,Baleno,,"23,251 kms",Petrol,manual,"5,40,000",,EMI,@,"? 16,259",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,13,https://stimg.cardekho.com/pwa/img/spacer3x2.png,4,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2013,Maruti,Swift,,"92,557 kms",Petrol,manual,"3,85,000",,,,,Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,13,https://stimg.cardekho.com/pwa/img/spacer3x2.png,11,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Maruti,Swift,,"51,207 kms",Petrol,manual,"5,00,000",Fixed Price,EMI,@,"? 11,961",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,30,https://stimg.cardekho.com/pwa/img/spacer3x2.png,21,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Maruti,Swift,,"1,00,471 kms",Petrol,manual,"3,35,000",,EMI,@,"? 26,859",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,30,https://stimg.cardekho.com/pwa/img/spacer3x2.png,13,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Maruti,Alto,K10,"15,231 kms",Petrol,manual,"3,40,000",,EMI,@,"? 6,885",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,14,https://stimg.cardekho.com/pwa/img/spacer3x2.png,30,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2011,Hyundai,EON,,"1,25,857 kms",Petrol,manual,"1,95,000",Fixed Price,,,,Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,20,https://stimg.cardekho.com/pwa/img/spacer3x2.png,341,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2014,Hyundai,EON,,"64,161 kms",Petrol,manual,"2,64,500",,EMI,@,"? 21,207",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,13,https://stimg.cardekho.com/pwa/img/spacer3x2.png,13,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2013,Hyundai,i10,,"86,861 kms",Petrol,manual,"2,40,000",,,,,Old Delhi
https://images10.gaadicdn.com/usedcar_image/original/VCC_546_1621410560_82_vcc_image_1113774_94_1621410831.jpeg,CarDekho Assured,11,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,111,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2012,Hyundai,i20,,"86,921 kms",Diesel,manual,"2,50,000",,,,,Old Delhi
https://cdn.spincar.com/swipetospin-viewers/CarDekhoStudio/2801137/20210825121923.DTJJFORH/closeups/cu-0.jpg,CarDekho Assured,30,https://stimg.cardekho.com/pwa/img/spacer3x2.png,50,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Maruti,Alto,K10,"23,354 kms",Petrol,manual,"3,15,000",,EMI,@,"? 9,485",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,17,https://stimg.cardekho.com/pwa/img/spacer3x2.png,56,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Maruti,Wagon,R,"44,835 kms",CNG,manual,"3,89,500",Fixed Price,EMI,@,"? 31,228",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,13,https://stimg.cardekho.com/pwa/img/spacer3x2.png,103,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Hyundai,Grand,i10,"40,942 kms",Petrol,manual,"4,10,500",Fixed Price,EMI,@,"? 17,478",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,13,https://stimg.cardekho.com/pwa/img/spacer3x2.png,87,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2014,Hyundai,i20,,"29,681 kms",Petrol,manual,"4,30,000",Fixed Price,,,,Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,32,https://stimg.cardekho.com/pwa/img/spacer3x2.png,84,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Maruti,Alto,K10,"74,633 kms",Petrol,automatic,"2,95,000",,EMI,@,"? 12,561",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,13,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,2013,Maruti,Wagon,R,"34,175 kms",Petrol,manual,"2,50,000",,,,,Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,15,https://stimg.cardekho.com/pwa/img/spacer3x2.png,134,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2012,Maruti,Wagon,R,"59,096 kms",CNG,manual,"3,07,500",Fixed Price,,,,Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,19,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,2019,Renault,Triber,,"24,332 kms",Petrol,manual,"5,45,500",Fixed Price,EMI,@,"? 11,046",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,15,https://stimg.cardekho.com/pwa/img/spacer3x2.png,111,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Maruti,Wagon,R,"54,444 kms",Petrol,manual,"3,73,500",Fixed Price,EMI,@,"? 15,903",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,14,https://stimg.cardekho.com/pwa/img/spacer3x2.png,32,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2014,Toyota,Etios,Cross,"20,555 kms",Petrol,manual,"4,33,000",Fixed Price,,,,Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,32,https://stimg.cardekho.com/pwa/img/spacer3x2.png,39,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2011,Maruti,Wagon,R,"87,560 kms",Petrol,manual,"2,39,000",Fixed Price,,,,Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,11,https://stimg.cardekho.com/pwa/img/spacer3x2.png,56,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Tata,Tiago,,"5,110 kms",Petrol,manual,"3,83,000",Fixed Price,EMI,@,"? 11,532",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,14,https://stimg.cardekho.com/pwa/img/spacer3x2.png,137,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Renault,KWID,,"35,063 kms",Petrol,automatic,"3,43,500",Fixed Price,EMI,@,"? 10,343",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,14,https://stimg.cardekho.com/pwa/img/spacer3x2.png,133,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Maruti,Vitara,Brezza,"56,916 kms",Diesel,manual,"6,50,000",,EMI,@,"? 15,550",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,13,https://stimg.cardekho.com/pwa/img/spacer3x2.png,40,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2013,Honda,Brio,,"72,731 kms",Petrol,manual,"2,74,500",,,,,Old Delhi
https://images10.gaadicdn.com/usedcar_image/original/VCC_1232444_24_1632656505.jpg,CarDekho Assured,13,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,,,2017,Maruti,Wagon,R,"55,893 kms",Petrol,automatic,"3,65,000",,EMI,@,"? 10,990",Old Delhi
https://images10.gaadicdn.com/usedcar_image/original/VCC_1286576_24_1637919027.jpg,CarDekho Assured,21,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,36,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2019,Hyundai,Venue,,"44,540 kms",Petrol,automatic,"9,12,000",,EMI,@,"? 18,467",Old Delhi
https://images10.gaadicdn.com/usedcar_image/original/VCC_VCC_1152151_24_1624879039_1260007_24_1635225852.jpg,CarDekho Assured,13,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,130,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2017,Hyundai,Creta,,"51,933 kms",Diesel,automatic,"9,20,000",,EMI,@,"? 27,700",Old Delhi
https://images10.gaadicdn.com/usedcar_image/original/VCC_VCC_1143177_24_1624280772_1257518_24_1634977986.jpg,CarDekho Assured,20,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,32,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2018,Hyundai,i20,,"33,278 kms",Petrol,manual,"5,47,500",Fixed Price,EMI,@,"? 13,098",Old Delhi
https://images10.gaadicdn.com/usedcar_image/original/VCC_VCC_1243076_24_1633681856_1251912_24_1634540939.jpg,CarDekho Assured,13,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,,,2011,Maruti,Swift,,"1,05,621 kms",Petrol,manual,"2,65,000",,,,,Old Delhi
https://www.cardekho.com/undefined,CarDekho Assured,,,126,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2016,Maruti,Ertiga,,"46,518 kms",Diesel,manual,"6,00,000",,EMI,@,"? 25,546",Old Delhi
https://images10.gaadicdn.com/usedcar_image/original/VCC_1232444_24_1632656505.jpg,CarDekho Assured,13,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,,,2017,Maruti,Wagon,R,"55,893 kms",Petrol,automatic,"3,65,000",,EMI,@,"? 10,990",Old Delhi
https://images10.gaadicdn.com/usedcar_image/original/VCC_1286576_24_1637919027.jpg,CarDekho Assured,21,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,36,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2019,Hyundai,Venue,,"44,540 kms",Petrol,automatic,"9,12,000",,EMI,@,"? 18,467",Old Delhi
https://images10.gaadicdn.com/usedcar_image/original/VCC_VCC_1152151_24_1624879039_1260007_24_1635225852.jpg,CarDekho Assured,13,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,130,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2017,Hyundai,Creta,,"51,933 kms",Diesel,automatic,"9,20,000",,EMI,@,"? 27,700",Old Delhi
https://images10.gaadicdn.com/usedcar_image/original/VCC_VCC_1143177_24_1624280772_1257518_24_1634977986.jpg,CarDekho Assured,20,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,32,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2018,Hyundai,i20,,"33,278 kms",Petrol,manual,"5,47,500",Fixed Price,EMI,@,"? 13,098",Old Delhi
https://images10.gaadicdn.com/usedcar_image/original/VCC_VCC_1243076_24_1633681856_1251912_24_1634540939.jpg,CarDekho Assured,13,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,,,2011,Maruti,Swift,,"1,05,621 kms",Petrol,manual,"2,65,000",,,,,Old Delhi
https://stimg.cardekho.com/pwa/img/noimage.svg,CarDekho Assured,,,126,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2016,Maruti,Ertiga,,"46,518 kms",Diesel,manual,"6,00,000",,EMI,@,"? 25,546",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,32,https://stimg.cardekho.com/pwa/img/spacer3x2.png,56,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Maruti,Wagon,R,"50,510 kms",Petrol,automatic,"3,69,000",Fixed Price,EMI,@,"? 15,711",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,23,https://stimg.cardekho.com/pwa/img/spacer3x2.png,32,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2020,Hyundai,Grand,i10,"8,543 kms",Petrol,manual,"5,50,000",,EMI,@,"? 11,137",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,12,https://stimg.cardekho.com/pwa/img/spacer3x2.png,32,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Maruti,Swift,,"58,719 kms",Petrol,manual,"4,18,000",Fixed Price,EMI,@,"? 33,513",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,21,https://stimg.cardekho.com/pwa/img/spacer3x2.png,86,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2019,Honda,Amaze,,"5,776 kms",Petrol,manual,"6,07,300",Fixed Price,EMI,@,"? 12,297",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,13,https://stimg.cardekho.com/pwa/img/spacer3x2.png,38,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2019,Maruti,Swift,Dzire,"6,777 kms",Petrol,manual,"6,50,000",,EMI,@,"? 13,162",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,14,https://stimg.cardekho.com/pwa/img/spacer3x2.png,209,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2013,Maruti,Alto,K10,"33,596 kms",Petrol,manual,"2,03,000",,,,,Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,14,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,2015,Hyundai,i20,,"79,553 kms",Diesel,manual,"4,60,000",,EMI,@,"? 36,881",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,32,https://stimg.cardekho.com/pwa/img/spacer3x2.png,55,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2014,Maruti,Ciaz,,"1,07,101 kms",Petrol,manual,"4,72,500",,EMI,@,"? 37,883",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,20,https://stimg.cardekho.com/pwa/img/spacer3x2.png,102,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Maruti,Swift,Dzire,"36,828 kms",Petrol,manual,"5,80,000",,EMI,@,"? 13,875",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,13,https://stimg.cardekho.com/pwa/img/spacer3x2.png,38,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Maruti,Ignis,,"81,417 kms",Petrol,manual,"4,85,000",,EMI,@,"? 11,603",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,21,https://stimg.cardekho.com/pwa/img/spacer3x2.png,135,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Ford,Figo,Aspire,"51,647 kms",Petrol,manual,"3,30,000",,EMI,@,"? 14,051",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,19,https://stimg.cardekho.com/pwa/img/spacer3x2.png,182,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2019,Renault,KWID,,"29,196 kms",Petrol,manual,"3,25,000",,EMI,@,"? 6,581",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,14,https://stimg.cardekho.com/pwa/img/spacer3x2.png,43,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Ford,Ecosport,,"66,446 kms",Diesel,manual,"4,93,500",,EMI,@,"? 21,012",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,18,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,2015,Hyundai,Grand,i10,"52,282 kms",Petrol,manual,"3,80,000",Fixed Price,EMI,@,"? 30,467",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,13,https://stimg.cardekho.com/pwa/img/spacer3x2.png,113,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2013,Hyundai,Verna,,"75,216 kms",Diesel,manual,"3,51,000",,,,,Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,20,https://stimg.cardekho.com/pwa/img/spacer3x2.png,83,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Maruti,SX4,S,"96,780 kms",Diesel,manual,"5,00,000",,EMI,@,"? 15,055",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,13,https://stimg.cardekho.com/pwa/img/spacer3x2.png,56,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2019,Tata,Tiago,,"22,418 kms",Petrol,manual,"5,25,000",,EMI,@,"? 10,631",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,14,https://stimg.cardekho.com/pwa/img/spacer3x2.png,106,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2013,Hyundai,Verna,,"69,239 kms",Diesel,manual,"3,50,000",,,,,Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Assured,15,https://stimg.cardekho.com/pwa/img/spacer3x2.png,36,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Maruti,Alto,800,"38,482 kms",Petrol,manual,"2,30,000",,EMI,@,"? 6,925",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Partner Car,15,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,2012,BMW,X1,,"46,000 kms",Diesel,automatic,"6,70,000",,,,,Old Delhi
https://stimg.cardekho.com/pwa/img/noimage.svg,CarDekho Assured,,,126,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2016,Maruti,Ertiga,,"46,518 kms",Diesel,manual,"6,00,000",,EMI,@,"? 25,546",Old Delhi
https://images10.gaadicdn.com/usedcar_image/original/VCC_1236964_24_1633073162.jpg,CarDekho Assured,18,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,,,2015,Hyundai,Grand,i10,"52,282 kms",Petrol,manual,"3,80,000",Fixed Price,EMI,@,"? 30,467",Old Delhi
https://images10.gaadicdn.com/usedcar_image/original/VCC_1238107_24_1633255436.jpg,CarDekho Assured,13,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,113,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2013,Hyundai,Verna,,"75,216 kms",Diesel,manual,"3,51,000",,,,,Old Delhi
https://images10.gaadicdn.com/usedcar_image/original/VCC_IMG_1631948977548_1223622_24_1631949251.jpg,CarDekho Assured,20,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,83,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2017,Maruti,SX4,S,"96,780 kms",Diesel,manual,"5,00,000",,EMI,@,"? 15,055",Old Delhi
https://images10.gaadicdn.com/usedcar_image/original/VCC_1238144_24_1633260961.jpg,CarDekho Assured,13,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,56,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2019,Tata,Tiago,,"22,418 kms",Petrol,manual,"5,25,000",,EMI,@,"? 10,631",Old Delhi
https://images10.gaadicdn.com/usedcar_image/original/VCC_IMG_1632476233128_1230387_24_1632476603.jpg,CarDekho Assured,14,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,106,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2013,Hyundai,Verna,,"69,239 kms",Diesel,manual,"3,50,000",,,,,Old Delhi
https://images10.gaadicdn.com/usedcar_image/original/VCC_VCC_1218131_24_1631437165_1332441_24_1642152461.jpg,CarDekho Assured,15,https://stimg.cardekho.com/pwa/img/UCdetailNew/cameranew.svg,36,https://stimg.cardekho.com/pwa/img/UCdetailNew/eye.svg,2016,Maruti,Alto,800,"38,482 kms",Petrol,manual,"2,30,000",,EMI,@,"? 6,925",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Partner Car,20,https://stimg.cardekho.com/pwa/img/spacer3x2.png,3,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2013,Honda,City,,"60,000 kms",Petrol,automatic,"5,25,000",,,,,Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Partner Car,8,https://stimg.cardekho.com/pwa/img/spacer3x2.png,1,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2010,Maruti,Swift,,"86,000 kms",Petrol,manual,"2,10,000",,,,,Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Partner Car,10,https://stimg.cardekho.com/pwa/img/spacer3x2.png,13,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Maruti,Ertiga,,"68,000 kms",CNG,manual,"7,49,000",,EMI,@,"? 17,918",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Partner Car,10,https://stimg.cardekho.com/pwa/img/spacer3x2.png,17,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2012,Mahindra,XUV500,,"65,907 kms",Diesel,manual,"4,65,000",,,,,Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Partner Car,6,https://stimg.cardekho.com/pwa/img/spacer3x2.png,22,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2014,Mercedes-Benz,S-Class,,"10,000 kms",Diesel,automatic,"51,00,000",,,,,Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Partner Car,14,https://stimg.cardekho.com/pwa/img/spacer3x2.png,9,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Honda,Amaze,,"48,000 kms",Petrol,manual,"5,55,000",,EMI,@,"? 13,277",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Partner Car,5,https://stimg.cardekho.com/pwa/img/spacer3x2.png,12,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2019,Maruti,Ertiga,,"34,000 kms",Petrol,automatic,"9,50,000",,EMI,@,"? 19,236",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Partner Car,20,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2014,Volkswagen,Polo,,"56,000 kms",Petrol,manual,"3,75,000",,,,,Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Partner Car,12,https://stimg.cardekho.com/pwa/img/spacer3x2.png,6,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2014,Hyundai,Sonata,,"95,000 kms",Petrol,manual,"5,51,000",,,,,Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Partner Car,9,https://stimg.cardekho.com/pwa/img/spacer3x2.png,12,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2013,Volvo,XC60,,"95,000 kms",Diesel,automatic,"10,51,000",,,,,Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Partner Car,,,11,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2012,Skoda,Fabia,,"53,000 kms",Petrol,manual,"2,35,000",,,,,Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Partner Car,18,https://stimg.cardekho.com/pwa/img/spacer3x2.png,5,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2011,Volkswagen,Vento,,"63,000 kms",Petrol,manual,"2,65,000",,,,,Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Partner Car,15,https://stimg.cardekho.com/pwa/img/spacer3x2.png,40,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Ford,Mustang,,"20,000 kms",Petrol,automatic,"76,00,000",,EMI,@,"? 1,81,808",Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Partner Car,15,https://stimg.cardekho.com/pwa/img/spacer3x2.png,25,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2014,Maruti,Wagon,R,"57,000 kms",CNG,manual,"2,90,000",,,,,Old Delhi
https://stimg.cardekho.com/pwa/img/spacer3x2.png,CarDekho Partner Car,20,https://stimg.cardekho.com/pwa/img/spacer3x2.png,18,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2010,Chevrolet,Spark,,"64,000 kms",Petrol,manual,"1,30,000",,,,,Old Delhi
